Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0071079	1306	522	459	763	358	416	676	782	647	390	492	516	583.62	702	466	0.658	-0.604	-3.369	0.000755615564367583	0.011922320648085	0.0094	0.0371	0.0213	0.0213	TRUE	NA
FBtr0078693	2010	452	476	1372	373	350	1040	677	670	701	512	434	672.48	796	549	0.692	-0.532	-3.36	0.000778091607159082	0.0122540300822986	0.0013	0.0356	0.0163	0.0163	TRUE	NA
FBtr0072366	5725	1504	1455	3616	1240	1232	2963	2253	2049	1846	1703	1528	2057.18	2422	1692	0.705	-0.505	-3.359	0.00078210123398373	0.0122949754940925	0.0068	0.0291	0.0157	0.0157	TRUE	NA
FBtr0073070	1050	1298	813	763	562	450	543	1945	1145	390	772	558	892.13	1211	573	0.51	-0.971	-3.35	0.000809574008731811	0.0127035716594321	0.0887	0.0332	0.0592	0.0592	TRUE	NA
FBtr0084958	109	37	34	45	15	12	56	55	48	23	21	15	36.37	53	20	0.367	-1.447	-3.339	0.000841664252978889	0.0131795689580049	0	0.2053	0.0988	0.0988	TRUE	NA
FBtr0329969	5128	687	683	3808	531	596	2654	1029	962	1945	729	739	1343.03	1548	1138	0.736	-0.443	-3.336	0.000848920379630612	0.0132603218861973	0	0.0308	0.0116	0.0116	TRUE	NA
FBtr0330272	78	81	52	37	26	29	40	121	73	19	36	36	54.26	78	30	0.4	-1.321	-3.335	0.000852121657142597	0.0132982152335329	0.0385	0.1461	0.0894	0.0894	TRUE	NA
FBtr0112941	2941	978	1031	1260	701	924	1522	1465	1452	643	963	1146	1198.62	1480	917	0.604	-0.727	-3.318	0.000906904607673227	0.0140635813075981	0.0359	0.0313	0.0337	0.0337	TRUE	NA
FBtr0086516	3106	1016	979	1955	796	888	1607	1522	1379	998	1093	1102	1283.58	1503	1064	0.707	-0.5	-3.314	0.000920975648229661	0.0142560048220099	0.0054	0.031	0.0155	0.0155	TRUE	NA
FBtr0340289	270	77	91	113	56	51	140	115	128	58	77	63	96.86	128	66	0.509	-0.974	-3.306	0.000947773314905508	0.0146180396798061	0.0081	0.0933	0.0506	0.0506	TRUE	NA
FBtr0304025	576	572	566	372	394	506	298	857	797	190	541	628	551.83	651	453	0.683	-0.55	-3.304	0.000952732686716331	0.0146813282209091	0.0036	0.0377	0.0179	0.0179	TRUE	NA
FBtr0080618	1263	568	685	953	455	499	654	851	965	487	625	619	699.99	823	577	0.705	-0.504	-3.301	0.000962473034380548	0.0148181104242915	0.0021	0.0352	0.0153	0.0153	TRUE	NA
FBtr0332862	289	97	73	81	33	65	150	145	103	41	45	81	94.17	133	56	0.411	-1.281	-3.295	0.000985466524386211	0.0151449250535375	0.0962	0.0952	0.0957	0.0957	TRUE	NA
FBtr0088458	836	227	240	241	119	208	433	340	338	123	163	258	275.88	370	181	0.478	-1.066	-3.294	0.000989076882016858	0.0151596582694112	0.0949	0.0495	0.0712	0.0712	TRUE	NA
FBtr0345204	1279	306	209	625	162	72	662	458	294	319	222	89	340.94	471	210	0.436	-1.198	-3.294	0.000988573264909721	0.0151596582694112	0.1511	0.045	0.0909	0.0909	TRUE	NA
FBtr0303039	3159	2848	2213	1405	1783	2212	1635	4267	3117	717	2448	2744	2488.11	3006	1970	0.601	-0.733	-3.286	0.00101756923994908	0.0155685370511746	0.0421	0.0285	0.0355	0.0355	TRUE	NA
FBtr0333212	1330	511	439	1059	289	308	688	766	618	541	397	382	565.32	691	440	0.632	-0.662	-3.285	0.00102094793175608	0.0155924113780485	0.0188	0.0374	0.0272	0.0272	TRUE	NA
FBtr0302568	193	73	50	80	28	37	100	109	70	41	38	46	67.48	93	42	0.447	-1.163	-3.278	0.00104697688551222	0.0159331859480214	0.0234	0.1226	0.0726	0.0726	TRUE	NA
FBtr0331591	300	75	67	100	42	50	155	112	94	51	58	62	88.79	120	57	0.471	-1.086	-3.276	0.00105309088548556	0.0160120228519173	0.0345	0.0994	0.0653	0.0653	TRUE	NA
FBtr0077838	91	129	111	60	59	62	47	193	156	31	81	77	97.55	132	63	0.509	-0.974	-3.274	0.00106063096859536	0.0160838919030761	0.0129	0.0928	0.0509	0.0509	TRUE	NA
FBtr0333277	410	142	176	254	107	109	212	213	248	130	147	135	180.78	224	137	0.612	-0.709	-3.273	0.00106305299985314	0.0160921641663558	0	0.062	0.0277	0.0277	TRUE	NA
FBtr0333912	222	77	68	93	43	47	115	115	96	47	59	58	81.81	109	55	0.498	-1.005	-3.271	0.0010698452801781	0.016180702293064	0	0.1056	0.0537	0.0537	TRUE	NA
FBtr0300997	583	181	102	280	65	93	302	271	144	143	89	115	177.36	239	116	0.487	-1.038	-3.271	0.00107091700661091	0.0161826410399856	0.0701	0.0627	0.0653	0.0653	TRUE	NA
FBtr0084863	404	129	152	245	97	89	209	193	214	125	133	110	164.19	205	123	0.598	-0.743	-3.267	0.00108545707775972	0.016344753591446	0	0.0656	0.0304	0.0304	TRUE	NA
FBtr0334067	235	73	130	100	50	66	122	109	183	51	69	82	102.62	138	67	0.479	-1.062	-3.239	0.00119802533015046	0.0177618254327057	0.0435	0.0895	0.0661	0.0661	TRUE	NA
FBtr0308827	442	193	240	308	107	55	229	289	338	157	147	68	204.73	285	124	0.435	-1.201	-3.238	0.00120288701400597	0.0178004445014809	0.14	0.0578	0.093	0.093	TRUE	NA
FBtr0308700	640	223	199	262	153	167	331	334	280	134	210	207	249.44	315	184	0.568	-0.817	-3.236	0.0012140193634553	0.017903393037508	0.032	0.0521	0.0415	0.0415	TRUE	NA
FBtr0334553	764	249	164	418	135	128	395	373	231	213	185	159	259.51	333	186	0.559	-0.839	-3.236	0.00121347035032325	0.017903393037508	0.0357	0.051	0.0438	0.0438	TRUE	NA
FBtr0073208	663	160	210	395	115	148	343	240	296	202	158	184	236.97	293	181	0.619	-0.692	-3.232	0.00122749048222226	0.0180245627231113	0.0055	0.0534	0.0281	0.0281	TRUE	NA
FBtr0075806	100	30	32	29	16	11	52	45	45	15	22	14	32.03	47	17	0.349	-1.519	-3.23	0.00124003608283757	0.0181630306003164	0	0.2296	0.1178	0.1178	TRUE	NA
FBtr0078187	523	172	168	241	120	137	271	258	237	123	165	170	203.8	255	153	0.588	-0.766	-3.229	0.00124115630946131	0.0181630306003164	0.0158	0.0579	0.035	0.035	TRUE	NA
FBtr0299748	1300	114	126	894	57	89	673	171	177	457	78	110	277.71	340	215	0.593	-0.754	-3.225	0.0012587047726175	0.0183884544762886	0.0135	0.0494	0.0324	0.0324	TRUE	NA
FBtr0304712	206	23	37	82	12	14	107	34	52	42	16	17	44.82	64	25	0.391	-1.353	-3.225	0.00126096893593693	0.0184058538044717	0	0.1715	0.0914	0.0914	TRUE	NA
FBtr0339080	915	180	166	500	132	130	474	270	234	255	181	161	262.48	326	199	0.624	-0.68	-3.216	0.00130075903452009	0.0189383006800119	0.0084	0.0508	0.0274	0.0274	TRUE	NA
FBtr0080975	1076	214	192	455	143	171	557	321	270	232	196	212	298.12	383	213	0.578	-0.79	-3.208	0.00133553757308356	0.0193624724564295	0.0321	0.0478	0.0395	0.0395	TRUE	NA
FBtr0110795	1589	674	641	814	444	615	822	1010	903	416	610	763	753.88	912	596	0.638	-0.649	-3.209	0.00133418588322984	0.0193624724564295	0.0226	0.0346	0.0281	0.0281	TRUE	NA
FBtr0110918	1472	590	519	485	437	428	762	884	731	248	600	531	625.91	792	460	0.542	-0.882	-3.204	0.00135505831995888	0.0196123251017846	0.0704	0.0363	0.0529	0.0529	TRUE	NA
FBtr0300850	826	384	304	706	160	145	427	575	428	361	220	180	365.18	477	254	0.515	-0.958	-3.204	0.0013541212771923	0.0196123251017846	0.0795	0.0438	0.0611	0.0611	TRUE	NA
FBtr0300979	638	544	554	475	421	394	330	815	780	243	578	489	539.16	642	437	0.69	-0.535	-3.202	0.00136504362146594	0.0197235578363625	0.0035	0.038	0.0181	0.0181	TRUE	NA
FBtr0343155	4633	1835	2056	2678	1603	1758	2398	2749	2896	1368	2201	2181	2298.73	2681	1917	0.7	-0.515	-3.202	0.00136393353176405	0.0197235578363625	0.0107	0.0287	0.0182	0.0182	TRUE	NA
FBtr0334762	11254	690	2752	4434	126	29	5824	1034	3876	2264	173	36	2201.25	3578	824	0.084	-3.581	-3.201	0.00137128674859817	0.0197931057676717	0.8992	0.0289	0.3455	0.8992	TRUE	NA
FBtr0305618	917	238	135	403	117	120	475	357	190	206	161	149	256.1	341	172	0.516	-0.955	-3.2	0.00137585105075001	0.0198295977911037	0.0673	0.0514	0.0591	0.0591	TRUE	NA
FBtr0306170	684	62	100	160	40	64	354	93	141	82	55	79	133.96	196	72	0.417	-1.264	-3.197	0.00138765741353827	0.019982965826696	0.13	0.0746	0.1008	0.1008	TRUE	NA
FBtr0089350	149	422	766	22	334	459	77	632	1079	11	459	569	471.26	596	346	0.399	-1.326	-3.197	0.00139024833815113	0.0200034809124412	0.2357	0.0397	0.1174	0.1174	TRUE	NA
FBtr0334566	333	120	78	125	50	72	172	180	110	64	69	89	113.97	154	74	0.476	-1.071	-3.194	0.00140250949711862	0.0201292388159677	0.0577	0.0831	0.0704	0.0704	TRUE	NA
FBtr0300976	107	8	19	17	4	4	55	12	27	9	5	5	18.88	31	6	0.214	-2.227	-3.19	0.00142436742320651	0.020391757658944	0.0981	0.3715	0.2381	0.2381	TRUE	NA
FBtr0085870	1155	269	302	653	217	246	598	403	425	333	298	305	393.79	475	312	0.662	-0.595	-3.188	0.00143132933150836	0.0204743364175978	0.0073	0.0425	0.0222	0.0222	TRUE	NA
FBtr0112740	381	81	150	222	54	64	197	121	211	113	74	79	132.79	176	89	0.5	-1.001	-3.184	0.0014535793427571	0.0207407148981921	0.0487	0.075	0.0618	0.0618	TRUE	NA
FBtr0082481	443	138	144	107	108	85	229	207	203	55	148	105	157.87	213	103	0.449	-1.154	-3.183	0.00145732072335738	0.0207768144025789	0.109	0.0672	0.0873	0.0873	TRUE	NA
FBtr0305218	255	51	61	88	37	32	132	76	86	45	51	40	71.62	98	45	0.463	-1.112	-3.183	0.00145859611083576	0.0207777258280267	0.0269	0.117	0.0703	0.0703	TRUE	NA
FBtr0329974	1329	1915	1322	968	673	1117	688	2869	1862	494	924	1386	1370.5	1806	935	0.555	-0.849	-3.182	0.00146299775600615	0.0208231323761505	0.072	0.0307	0.0504	0.0504	TRUE	NA
FBtr0334639	871	181	173	550	127	140	451	271	244	281	174	174	265.76	322	210	0.656	-0.609	-3.181	0.00146701119924491	0.0208629428509531	1e-04	0.0505	0.0218	0.0218	TRUE	NA
FBtr0088100	1754	674	518	1141	445	391	908	1010	730	583	611	485	720.98	883	560	0.634	-0.657	-3.18	0.00147234567370437	0.0209041396106818	0.0232	0.035	0.0292	0.0292	TRUE	NA
FBtr0088457	519	126	123	222	83	101	269	189	173	113	114	125	163.87	210	117	0.562	-0.831	-3.18	0.00147113713105728	0.0209041396106818	0.0217	0.0657	0.042	0.042	TRUE	NA
FBtr0071352	588	126	177	133	108	102	304	189	249	68	148	127	180.86	247	114	0.443	-1.174	-3.177	0.00148777539011178	0.0211057367376403	0.1227	0.062	0.0916	0.0916	TRUE	NA
FBtr0081997	855	304	422	485	194	310	442	455	594	248	266	385	398.49	497	300	0.599	-0.74	-3.172	0.0015143995323722	0.0214479491161979	0.0308	0.0423	0.0364	0.0364	TRUE	NA
FBtr0079801	311	68	79	186	43	35	161	102	111	95	59	43	95.26	125	66	0.52	-0.944	-3.165	0.00155224995203383	0.0219296861015916	0	0.0944	0.0506	0.0506	TRUE	NA
FBtr0088666	188	100	99	132	44	53	97	150	139	67	60	66	96.69	129	64	0.516	-0.954	-3.163	0.00156407233767789	0.0220408881792326	0.0189	0.0934	0.0537	0.0537	TRUE	NA
FBtr0113477	157	152	83	92	17	50	81	228	117	47	23	62	93.04	142	44	0.332	-1.591	-3.16	0.00157659694328871	0.0221459575547458	0.2571	0.096	0.1677	0.1677	TRUE	NA
FBtr0085432	2056	639	700	1328	547	412	1064	957	986	678	751	511	824.62	1002	647	0.645	-0.633	-3.159	0.00158261783091684	0.0222120809137181	0.0227	0.0338	0.0275	0.0275	TRUE	NA
FBtr0300975	2537	681	803	1542	613	638	1313	1020	1131	787	842	791	980.82	1155	807	0.7	-0.515	-3.159	0.00158544101946112	0.0222156036967137	0.0078	0.0326	0.018	0.018	TRUE	NA
FBtr0345967	690	149	186	332	118	137	357	223	262	170	162	170	223.97	281	167	0.6	-0.738	-3.157	0.00159317886295474	0.0223058046355402	0.0166	0.055	0.0341	0.0341	TRUE	NA
FBtr0330661	989	133	122	659	83	95	512	199	172	337	114	118	241.88	294	190	0.638	-0.649	-3.152	0.00161922422893815	0.0226335083541306	1e-04	0.0529	0.0243	0.0243	TRUE	NA
FBtr0071346	245	54	40	64	12	34	127	81	56	33	16	42	59.23	88	30	0.357	-1.487	-3.15	0.00163377568988117	0.0227858826042786	0.1357	0.136	0.1359	0.1359	TRUE	NA
FBtr0081216	1425	799	1025	871	735	760	737	1197	1444	445	1009	943	962.52	1126	799	0.69	-0.535	-3.149	0.00163952848609745	0.0228087832766119	0.0101	0.0327	0.0197	0.0197	TRUE	NA
FBtr0080864	22735	5824	6943	15055	5007	6052	11766	8725	9780	7688	6875	7508	8723.65	10090	7357	0.733	-0.447	-3.147	0.00164688755652822	0.0228710675967737	0.009	0.0267	0.0144	0.0144	TRUE	NA
FBtr0309256	427	54	126	219	41	40	221	81	177	112	56	50	116.19	160	73	0.442	-1.177	-3.147	0.00165194908991072	0.0229227984150961	0.0953	0.0821	0.0884	0.0884	TRUE	NA
FBtr0087930	187	84	85	31	58	47	97	126	120	16	80	58	82.69	114	51	0.377	-1.408	-3.145	0.00166357551223498	0.023065467752904	0.1566	0.1048	0.1292	0.1292	TRUE	NA
FBtr0087306	5083	1768	1987	3773	1593	1619	2631	2649	2799	1927	2187	2008	2366.78	2693	2041	0.757	-0.401	-3.133	0.00172817701950076	0.0238072000493635	0.0014	0.0287	0.0114	0.0114	TRUE	NA
FBtr0330269	454	32	37	157	23	20	235	48	52	80	32	25	78.6	112	46	0.456	-1.134	-3.133	0.00172797574095358	0.0238072000493635	0.0339	0.1089	0.0701	0.0701	TRUE	NA
FBtr0290278	2729	616	828	1600	535	637	1412	923	1166	817	735	790	973.9	1167	781	0.674	-0.569	-3.13	0.00174752142242755	0.0239965892042072	0.0148	0.0326	0.0227	0.0227	TRUE	NA
FBtr0075196	2311	968	956	921	726	872	1196	1450	1347	470	997	1082	1090.3	1331	850	0.601	-0.734	-3.125	0.0017779047910782	0.024335869969499	0.0454	0.0319	0.0388	0.0388	TRUE	NA
FBtr0088245	6423	2386	2838	4549	1984	2457	3324	3575	3998	2323	2724	3048	3165.25	3632	2698	0.74	-0.434	-3.124	0.00178544109713562	0.0244195376849864	0.0046	0.028	0.0136	0.0136	TRUE	NA
FBtr0072303	288	104	116	134	82	60	149	156	163	68	113	74	120.62	156	85	0.536	-0.899	-3.123	0.00178868435631665	0.0244444027053282	0.0193	0.08	0.0503	0.0503	TRUE	NA
FBtr0086946	1661	539	385	1082	278	361	860	808	542	553	382	448	598.58	737	461	0.624	-0.679	-3.117	0.00182732373562705	0.0248931130974897	0.0267	0.0368	0.0322	0.0322	TRUE	NA
FBtr0085359	3204	418	412	2588	294	316	1658	626	580	1322	404	392	830.33	955	706	0.707	-0.501	-3.115	0.0018364545021517	0.0249976437828601	0.0042	0.0338	0.0167	0.0167	TRUE	NA
FBtr0331991	2455	721	770	1749	599	676	1271	1080	1085	893	823	839	998.26	1145	852	0.744	-0.426	-3.112	0.00185795881271331	0.025250278602889	0	0.0324	0.0124	0.0124	TRUE	NA
FBtr0086582	2110	847	655	1734	450	404	1092	1269	923	885	618	501	881.35	1095	668	0.597	-0.743	-3.112	0.00185968399111522	0.0252537134850492	0.0461	0.0333	0.0398	0.0398	TRUE	NA
FBtr0078716	2891	942	869	1912	748	778	1496	1411	1224	976	1027	965	1183.35	1377	989	0.719	-0.476	-3.11	0.00186820304367643	0.0253292888554106	0.0054	0.0314	0.016	0.016	TRUE	NA
FBtr0088626	2629	1078	1236	1449	861	1101	1361	1615	1741	740	1182	1366	1334.11	1572	1096	0.679	-0.559	-3.11	0.00187020916066323	0.0253364591741983	0.0161	0.0308	0.0225	0.0225	TRUE	NA
FBtr0072520	1473	206	179	729	152	150	762	309	252	372	209	186	348.36	441	256	0.616	-0.698	-3.107	0.00188707314020963	0.0255447446154186	0.0214	0.0446	0.0323	0.0323	TRUE	NA
FBtr0071541	3342	1347	1480	2397	1166	1303	1730	2018	2085	1224	1601	1616	1712.3	1944	1480	0.757	-0.401	-3.099	0.00194032938335478	0.0261418611578302	0	0.0297	0.0114	0.0114	TRUE	NA
FBtr0072436	993	333	352	636	263	299	514	499	496	325	361	371	427.57	503	352	0.697	-0.52	-3.099	0.00193934176620189	0.0261418611578302	0	0.0412	0.0178	0.0178	TRUE	NA
FBtr0337029	317	12	31	40	3	14	164	18	44	20	4	17	44.6	75	14	0.237	-2.077	-3.097	0.00195180500734396	0.0262758302048322	0.3968	0.1722	0.2633	0.2633	TRUE	NA
FBtr0335406	37	35	15	13	5	4	19	52	21	7	7	5	18.53	31	6	0.215	-2.22	-3.096	0.00195877194951274	0.0263489393773279	0.1825	0.378	0.2762	0.2762	TRUE	NA
FBtr0072995	2954	794	913	676	740	544	1529	1190	1286	345	1016	675	1006.75	1335	679	0.475	-1.073	-3.094	0.00197189915105236	0.0264678939012156	0.1427	0.0324	0.0854	0.0854	TRUE	NA
FBtr0303097	547	134	164	199	91	129	283	201	231	102	125	160	183.58	238	129	0.534	-0.905	-3.094	0.00197224467411542	0.0264678939012156	0.0493	0.0614	0.0552	0.0552	TRUE	NA
FBtr0300853	67	50	14	17	8	9	35	75	20	9	11	11	26.69	43	10	0.24	-2.058	-3.094	0.00197487748777766	0.0264825049201522	0.2467	0.2703	0.2582	0.2582	TRUE	NA
FBtr0302691	458	101	82	202	67	56	237	151	116	103	92	69	128.08	168	88	0.535	-0.902	-3.092	0.00198696243277278	0.0266006234631672	0.0265	0.0768	0.0514	0.0514	TRUE	NA
FBtr0077576	8178	2639	3107	5861	2360	2656	4232	3954	4376	2993	3241	3295	3681.81	4187	3176	0.758	-0.401	-3.091	0.00199564382148342	0.0266360211535114	0.0027	0.0277	0.0118	0.0118	TRUE	NA
FBtr0087416	159	125	107	26	73	77	82	187	151	13	100	96	104.89	140	70	0.389	-1.361	-3.091	0.00199468870954747	0.0266360211535114	0	0.0881	0.127	0.127	TRUE	NA
FBtr0332745	701	369	370	493	291	270	363	553	521	252	400	335	403.84	479	329	0.687	-0.541	-3.088	0.00201602896954364	0.0268871795152745	0.0016	0.0421	0.0195	0.0195	TRUE	NA
FBtr0072427	1874	604	656	1256	487	584	970	905	924	641	669	724	805.56	933	678	0.725	-0.463	-3.087	0.0020188830283006	0.0269043223142064	0.0023	0.034	0.0149	0.0149	TRUE	NA
FBtr0077708	1109	259	340	283	240	208	574	388	479	145	330	258	362.16	480	244	0.488	-1.037	-3.081	0.00206048104188162	0.0273948142242725	0.1135	0.0439	0.0783	0.0783	TRUE	NA
FBtr0335011	474	195	262	377	91	137	245	292	369	193	125	170	232.32	302	163	0.543	-0.881	-3.073	0.00212067470873038	0.0281514643416678	0.0544	0.054	0.0542	0.0542	TRUE	NA
FBtr0100833	212	59	64	84	39	40	110	88	90	43	54	50	72.39	96	49	0.5	-1.001	-3.072	0.00212392119661085	0.0281727551763903	0	0.116	0.0603	0.0603	TRUE	NA
FBtr0301701	2469	1062	993	1773	717	944	1278	1591	1399	905	985	1171	1221.42	1423	1020	0.717	-0.48	-3.071	0.00213524175866465	0.0282791748284613	0.0062	0.0312	0.0167	0.0167	TRUE	NA
FBtr0087376	855	202	128	504	104	100	442	303	180	257	143	124	241.61	308	175	0.563	-0.829	-3.068	0.00215398032083949	0.0284176280636293	0.0409	0.0529	0.047	0.047	TRUE	NA
FBtr0084139	1222	433	462	914	349	372	632	649	651	467	479	461	556.55	644	469	0.729	-0.456	-3.067	0.00216464953140765	0.0284926355434939	0	0.0376	0.014	0.014	TRUE	NA
FBtr0332999	454	111	135	253	82	96	235	166	190	129	113	119	158.72	197	120	0.611	-0.712	-3.066	0.00217108171623996	0.0285137915803154	0	0.067	0.0316	0.0316	TRUE	NA
FBtr0083038	2405	680	883	1646	590	684	1245	1019	1244	841	810	849	1001.06	1169	833	0.713	-0.489	-3.065	0.00217332632854496	0.0285192959914878	0.0059	0.0324	0.0172	0.0172	TRUE	NA
FBtr0076126	270	114	106	219	39	48	140	171	149	112	54	60	114.13	153	75	0.475	-1.075	-3.063	0.00218983573328634	0.028713969924766	0.0724	0.0831	0.0777	0.0777	TRUE	NA
FBtr0343669	1250	542	670	866	490	476	647	812	944	442	673	591	684.7	801	569	0.707	-0.501	-3.061	0.00220750810567082	0.0288794595883755	0.0049	0.0354	0.0177	0.0177	TRUE	NA
FBtr0331653	214	76	69	107	46	45	111	114	97	55	63	56	82.57	107	58	0.536	-0.899	-3.059	0.00221825507563932	0.0289979365871113	0	0.1049	0.0484	0.0484	TRUE	NA
FBtr0344121	1828	899	897	1258	702	838	946	1347	1263	642	964	1040	1033.72	1185	882	0.736	-0.442	-3.056	0.00224389468299254	0.0292884609649962	0	0.0322	0.014	0.014	TRUE	NA
FBtr0306523	10386	3378	3819	6509	2867	3474	5375	5061	5379	3324	3937	4310	4564.24	5272	3857	0.728	-0.459	-3.054	0.0022559134529303	0.0294229442062415	0.0071	0.0273	0.016	0.016	TRUE	NA
FBtr0343268	92	41	65	50	19	24	48	61	92	26	26	30	47	67	27	0.42	-1.251	-3.054	0.00226070841980905	0.0294630775897758	0.0307	0.1647	0.0949	0.0949	TRUE	NA
FBtr0110933	96	46	46	43	25	20	50	69	65	22	34	25	44.08	61	27	0.441	-1.18	-3.053	0.00226549902584493	0.0295030932363451	0	0.1739	0.0806	0.0806	TRUE	NA
FBtr0303445	71	22	20	26	6	7	37	33	28	13	8	9	21.35	33	10	0.309	-1.693	-3.05	0.00229193769169662	0.0297345108549839	0	0.3315	0.1537	0.1537	TRUE	NA
FBtr0304994	2763	1113	1073	2043	890	976	1430	1667	1511	1043	1222	1211	1347.48	1536	1159	0.753	-0.409	-3.049	0.00229748315078555	0.0297839255624512	0.001	0.0307	0.0122	0.0122	TRUE	NA
FBtr0333801	179	96	99	102	65	55	93	144	139	52	89	68	97.58	125	70	0.558	-0.843	-3.047	0.00231357311977405	0.0299610777993416	0	0.0928	0.0438	0.0438	TRUE	NA
FBtr0330156	1328	502	439	604	373	399	687	752	618	308	512	495	562.22	686	438	0.622	-0.686	-3.046	0.00232030522578443	0.0299910067559488	0.0319	0.0375	0.0346	0.0346	TRUE	NA
FBtr0332102	1290	290	221	926	167	173	668	434	311	473	229	215	388.36	471	306	0.634	-0.658	-3.046	0.00232045163344085	0.0299910067559488	0.0189	0.0427	0.0302	0.0302	TRUE	NA
FBtr0088679	386	271	195	204	170	151	200	406	275	104	233	187	234.23	294	175	0.583	-0.778	-3.045	0.00232733672781443	0.0300573435382118	0.0317	0.0538	0.0423	0.0423	TRUE	NA
FBtr0343050	420	179	121	295	75	82	217	268	170	151	103	102	168.55	218	119	0.538	-0.895	-3.044	0.00233140973376592	0.0300872899502027	0.046	0.0646	0.0551	0.0551	TRUE	NA
FBtr0084403	1167	398	366	380	279	334	604	596	516	194	383	414	451.21	572	330	0.548	-0.867	-3.044	0.00233817871891992	0.0301519572993952	0.0723	0.0404	0.0559	0.0559	TRUE	NA
FBtr0072800	715	302	286	561	198	204	370	452	403	286	272	253	339.46	408	270	0.667	-0.585	-3.04	0.00236537378715525	0.0304568512188436	0.0068	0.0451	0.0235	0.0235	TRUE	NA
FBtr0073268	120	97	67	65	43	43	62	145	94	33	59	53	74.56	100	48	0.491	-1.026	-3.038	0.00238386484361189	0.0306719174289479	0.0244	0.1134	0.0666	0.0666	TRUE	NA
FBtr0082686	511	165	191	341	113	144	264	247	269	174	155	179	214.77	260	169	0.651	-0.619	-3.035	0.00240503432663498	0.030874808185716	0	0.0563	0.0248	0.0248	TRUE	NA
FBtr0081684	2204	984	926	1481	635	897	1141	1474	1304	756	872	1113	1110.02	1306	914	0.697	-0.521	-3.035	0.00240843188124931	0.030895299323341	0.0104	0.0318	0.0203	0.0203	TRUE	NA
FBtr0300611	2991	1383	1359	2077	1137	1261	1548	2072	1914	1061	1561	1564	1620.06	1845	1395	0.749	-0.417	-3.028	0.00246452943865827	0.0315441376137522	0	0.0299	0.013	0.013	TRUE	NA
FBtr0332870	3198	647	746	2477	492	621	1655	969	1051	1265	676	770	1064.33	1225	904	0.733	-0.449	-3.026	0.00248132175532823	0.0317117357866128	0.003	0.032	0.0147	0.0147	TRUE	NA
FBtr0332925	4681	798	617	4474	315	347	2423	1196	869	2285	433	430	1272.47	1496	1049	0.55	-0.863	-3.025	0.00248638513031177	0.0317349133394122	0.0871	0.031	0.0572	0.0572	TRUE	NA
FBtr0082117	265	150	122	129	101	81	137	225	172	66	139	100	139.79	178	102	0.557	-0.844	-3.023	0.00250663943027233	0.0319400987136707	0.025	0.0726	0.0483	0.0483	TRUE	NA
FBtr0301289	2562	1317	1231	2491	587	709	1326	1973	1734	1272	806	880	1331.76	1678	986	0.583	-0.778	-3.021	0.00251924275558853	0.0320530656536342	0.0638	0.0308	0.0469	0.0469	TRUE	NA
FBtr0344847	442	74	91	187	63	49	229	111	128	95	87	61	118.43	156	81	0.532	-0.91	-3.019	0.00253992105826789	0.0322437784284738	0.0285	0.081	0.0547	0.0547	TRUE	NA
FBtr0077426	1226	449	513	703	252	446	634	673	723	359	346	553	548.01	677	419	0.617	-0.697	-3.017	0.00255634119161108	0.0323371984973213	0.0335	0.0378	0.0365	0.0365	TRUE	NA
FBtr0334275	870	208	260	643	164	145	450	312	366	328	225	180	310.25	376	244	0.642	-0.64	-3.017	0.00255509645668997	0.0323371984973213	0.0122	0.0469	0.0286	0.0286	TRUE	NA
FBtr0080242	18138	6496	6661	11038	5301	6411	9387	9732	9382	5637	7279	7953	8228.36	9500	6956	0.725	-0.464	-3.01	0.0026162323744095	0.0330176611136845	0.0103	0.0267	0.017	0.017	TRUE	NA
FBtr0089463	1723	511	579	1249	443	469	892	766	816	638	608	582	716.79	825	609	0.739	-0.436	-3.001	0.00268889377935308	0.0335711643632551	0	0.035	0.0137	0.0137	TRUE	NA
FBtr0302307	857	205	177	673	61	116	444	307	249	344	84	144	261.88	333	191	0.513	-0.963	-3.001	0.00268945133433109	0.0335711643632551	0.0893	0.0508	0.0685	0.0685	TRUE	NA
FBtr0302375	4530	1556	1410	3020	1023	1409	2344	2331	1986	1542	1405	1748	1892.74	2220	1565	0.705	-0.504	-3	0.00269549854758403	0.0336029633569938	0.0129	0.0293	0.0198	0.0198	TRUE	NA
FBtr0077878	7114	3238	2750	1954	2287	2655	3682	4851	3874	998	3140	3294	3306.36	4136	2477	0.531	-0.912	-2.998	0.00272143841425	0.0338718361703931	0.114	0.0279	0.0664	0.0664	TRUE	NA
FBtr0070515	580	80	143	141	78	73	300	120	201	72	107	91	148.52	207	90	0.445	-1.167	-2.996	0.00273428119089387	0.0339884142906015	0.1347	0.0698	0.1007	0.1007	TRUE	NA
FBtr0334164	1159	499	388	721	190	364	600	748	547	368	261	452	495.76	632	360	0.572	-0.806	-2.995	0.00274580324720671	0.0340515339789171	0.0595	0.0391	0.0499	0.0499	TRUE	NA
