"ID","S2_DRSC_Untreated_1","S2_DRSC_Untreated_3","S2_DRSC_Untreated_4","S2_DRSC_CG8144_RNAi_1","S2_DRSC_CG8144_RNAi_3","S2_DRSC_CG8144_RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0088136",84.0863117654821,54.5900346877149,72.8357775548577,457.597949035376,477.926418835429,504.991104773771,1.98861254102514e-28,4.00087265631322,1.27092256728136e-32,16.0096809958314,27.7014498260694
"FBtr0343571",2464.07829873841,2604.04373705873,1948.05663162597,3784.94883919777,3995.81340844533,4051.45876291676,0.00322600592417515,1.08749332604949,2.06174086034073e-07,2.12504490268614,2.4913348394163
"FBtr0342810",534.435111103028,402.830262719391,330.831025507256,2816.85253309986,3331.57472445143,2776.38791168551,1.97287384616204e-33,4.06340035015767,1.26086396508087e-37,16.7188110586885,32.7049006844728
"FBtr0340405",31.2143910101272,49.415244441375,49.4802954846979,512.987191507584,566.928271731387,441.024557928942,1.92010268125058e-33,5.13324843047676,1.22713790582896e-37,35.0963338640387,32.7166755459276
"FBtr0076772",492.11053313827,464.544364477926,471.463301978645,1210.89624935092,1216.9274619782,1281.73501515178,1.56406078581588e-31,1.98847278634694,9.99591478120966e-36,3.96816712002121,30.8057463724837
"FBtr0305063",104.54748974431,145.401178084142,121.035221259653,409.496582581728,402.607622272478,348.486359035925,7.43077117406032e-10,2.37707203539968,4.74900694961355e-14,5.19481378738831,9.12896611231488
"FBtr0301850",63.1869353973871,107.489767916165,78.3531255542256,348.101822108469,337.777756850103,300.617691290891,4.39334005560249e-09,2.86767322462478,2.80778427532593e-13,7.29887050189969,8.35720517994524
"FBtr0090014",1062.70145170456,1159.36866661568,1398.33953929254,2493.19742871744,2314.75435191201,2374.54771534988,3.14460284039231e-08,1.42606193322531,2.00971613752944e-12,2.68712220400712,7.50243419763298
"FBtr0082760",676.900201049558,550.761634330304,595.614340191642,1052.52941319931,1091.37962817846,1275.405053023,2.70324841159161e-05,1.30943278083536,1.72764645720689e-09,2.4784407687472,4.56811404352569
"FBtr0347567",382.556962123856,178.044069738219,288.973022506181,1247.05794072238,1510.96386761727,1397.41429254692,1.07284760010171e-09,3.30621566190923,6.85657058926125e-14,9.89168063912944,8.96946196595166
"FBtr0076808",690.766790378347,570.896316787352,674.547730041439,1011.92330083595,1124.04510094528,1116.65241773028,0.000494916260773545,1.07948797559866,3.16301055009615e-08,2.11328592536026,3.30546827694615
"FBtr0332911",23.397950603149,13.596878127469,34.6616637122991,169.934498663737,206.314901319582,140.566798151581,1.30913614751614e-06,4.13537980463971,8.36669104311457e-11,17.5741109811603,5.88301518535125
"FBtr0302188",659.23142182292,620.857092339126,617.033448482711,1000.27753079788,1044.17731510163,1044.90792477809,1.89317983714073e-06,1.01508350275483,1.20993151220089e-10,2.02101986560998,5.72280812952897
"FBtr0304802",228.934027353487,180.025547427456,224.44159289051,509.580097278797,522.558051817229,576.184521564521,3.09633749947988e-09,1.94380689293979,1.97886975105763e-13,3.84719483095514,8.50915170749392
"FBtr0085155",642.455456196469,427.684471163282,570.681879952517,1339.69822696708,1490.48088897295,1555.73084089739,7.91195782022137e-10,2.04614602666792,5.05653340590616e-14,4.1300121522367,9.1017160366907
"FBtr0342607",30.4943209807377,22.4561661753443,24.2860645386764,89.5595941855032,95.5774769984894,105.212869324834,5.98746423251693e-05,2.75818676392509,3.8265892711171e-09,6.76545406343171,4.22275706792676
